Index,Buy_315,Notrade_0,Notrade_45,Sell_90,SL1,Buy_135,Notrade_180,Notrade_225,Sell_270,SL2
7274,211615209.0,211622483,211629757,211637031,211640668.0,211644305,211651579,211658853,211666127,211669764.0
7275,211673401.0,211680676,211687951,211695226,211698863.5,211702501,211709776,211717051,211724326,211727963.5
7276,211731601.0,211738877,211746153,211753429,211757067.0,211760705,211767981,211775257,211782533,211786171.0
7277,211789809.0,211797086,211804363,211811640,211815278.5,211818917,211826194,211833471,211840748,211844386.5
7278,211848025.0,211855303,211862581,211869859,211873498.0,211877137,211884415,211891693,211898971,211902610.0
7279,211906249.0,211913528,211920807,211928086,211931725.5,211935365,211942644,211949923,211957202,211960841.5
7280,211964481.0,211971761,211979041,211986321,211989961.0,211993601,212000881,212008161,212015441,212019081.0
7281,212022721.0,212030002,212037283,212044564,212048204.5,212051845,212059126,212066407,212073688,212077328.5
7282,212080969.0,212088251,212095533,212102815,212106456.0,212110097,212117379,212124661,212131943,212135584.0
7283,212139225.0,212146508,212153791,212161074,212164715.5,212168357,212175640,212182923,212190206,212193847.5
7284,212197489.0,212204773,212212057,212219341,212222983.0,212226625,212233909,212241193,212248477,212252119.0
7285,212255761.0,212263046,212270331,212277616,212281258.5,212284901,212292186,212299471,212306756,212310398.5
7286,212314041.0,212321327,212328613,212335899,212339542.0,212343185,212350471,212357757,212365043,212368686.0
7287,212372329.0,212379616,212386903,212394190,212397833.5,212401477,212408764,212416051,212423338,212426981.5
7288,212430625.0,212437913,212445201,212452489,212456133.0,212459777,212467065,212474353,212481641,212485285.0
7289,212488929.0,212496218,212503507,212510796,212514440.5,212518085,212525374,212532663,212539952,212543596.5
7290,212547241.0,212554531,212561821,212569111,212572756.0,212576401,212583691,212590981,212598271,212601916.0
7291,212605561.0,212612852,212620143,212627434,212631079.5,212634725,212642016,212649307,212656598,212660243.5
7292,212663889.0,212671181,212678473,212685765,212689411.0,212693057,212700349,212707641,212714933,212718579.0
7293,212722225.0,212729518,212736811,212744104,212747750.5,212751397,212758690,212765983,212773276,212776922.5
7294,212780569.0,212787863,212795157,212802451,212806098.0,212809745,212817039,212824333,212831627,212835274.0
7295,212838921.0,212846216,212853511,212860806,212864453.5,212868101,212875396,212882691,212889986,212893633.5
7296,212897281.0,212904577,212911873,212919169,212922817.0,212926465,212933761,212941057,212948353,212952001.0
7297,212955649.0,212962946,212970243,212977540,212981188.5,212984837,212992134,212999431,213006728,213010376.5
7298,213014025.0,213021323,213028621,213035919,213039568.0,213043217,213050515,213057813,213065111,213068760.0
7299,213072409.0,213079708,213087007,213094306,213097955.5,213101605,213108904,213116203,213123502,213127151.5
7300,213130801.0,213138101,213145401,213152701,213156351.0,213160001,213167301,213174601,213181901,213185551.0
7301,213189201.0,213196502,213203803,213211104,213214754.5,213218405,213225706,213233007,213240308,213243958.5
7302,213247609.0,213254911,213262213,213269515,213273166.0,213276817,213284119,213291421,213298723,213302374.0
7303,213306025.0,213313328,213320631,213327934,213331585.5,213335237,213342540,213349843,213357146,213360797.5
7304,213364449.0,213371753,213379057,213386361,213390013.0,213393665,213400969,213408273,213415577,213419229.0
7305,213422881.0,213430186,213437491,213444796,213448448.5,213452101,213459406,213466711,213474016,213477668.5
7306,213481321.0,213488627,213495933,213503239,213506892.0,213510545,213517851,213525157,213532463,213536116.0
7307,213539769.0,213547076,213554383,213561690,213565343.5,213568997,213576304,213583611,213590918,213594571.5
7308,213598225.0,213605533,213612841,213620149,213623803.0,213627457,213634765,213642073,213649381,213653035.0
7309,213656689.0,213663998,213671307,213678616,213682270.5,213685925,213693234,213700543,213707852,213711506.5
7310,213715161.0,213722471,213729781,213737091,213740746.0,213744401,213751711,213759021,213766331,213769986.0
7311,213773641.0,213780952,213788263,213795574,213799229.5,213802885,213810196,213817507,213824818,213828473.5
7312,213832129.0,213839441,213846753,213854065,213857721.0,213861377,213868689,213876001,213883313,213886969.0
7313,213890625.0,213897938,213905251,213912564,213916220.5,213919877,213927190,213934503,213941816,213945472.5
7314,213949129.0,213956443,213963757,213971071,213974728.0,213978385,213985699,213993013,214000327,214003984.0
7315,214007641.0,214014956,214022271,214029586,214033243.5,214036901,214044216,214051531,214058846,214062503.5
7316,214066161.0,214073477,214080793,214088109,214091767.0,214095425,214102741,214110057,214117373,214121031.0
7317,214124689.0,214132006,214139323,214146640,214150298.5,214153957,214161274,214168591,214175908,214179566.5
7318,214183225.0,214190543,214197861,214205179,214208838.0,214212497,214219815,214227133,214234451,214238110.0
7319,214241769.0,214249088,214256407,214263726,214267385.5,214271045,214278364,214285683,214293002,214296661.5
7320,214300321.0,214307641,214314961,214322281,214325941.0,214329601,214336921,214344241,214351561,214355221.0
7321,214358881.0,214366202,214373523,214380844,214384504.5,214388165,214395486,214402807,214410128,214413788.5
7322,214417449.0,214424771,214432093,214439415,214443076.0,214446737,214454059,214461381,214468703,214472364.0
7323,214476025.0,214483348,214490671,214497994,214501655.5,214505317,214512640,214519963,214527286,214530947.5
7324,214534609.0,214541933,214549257,214556581,214560243.0,214563905,214571229,214578553,214585877,214589539.0
7325,214593201.0,214600526,214607851,214615176,214618838.5,214622501,214629826,214637151,214644476,214648138.5
7326,214651801.0,214659127,214666453,214673779,214677442.0,214681105,214688431,214695757,214703083,214706746.0
7327,214710409.0,214717736,214725063,214732390,214736053.5,214739717,214747044,214754371,214761698,214765361.5
7328,214769025.0,214776353,214783681,214791009,214794673.0,214798337,214805665,214812993,214820321,214823985.0
7329,214827649.0,214834978,214842307,214849636,214853300.5,214856965,214864294,214871623,214878952,214882616.5
7330,214886281.0,214893611,214900941,214908271,214911936.0,214915601,214922931,214930261,214937591,214941256.0
7331,214944921.0,214952252,214959583,214966914,214970579.5,214974245,214981576,214988907,214996238,214999903.5
7332,215003569.0,215010901,215018233,215025565,215029231.0,215032897,215040229,215047561,215054893,215058559.0
7333,215062225.0,215069558,215076891,215084224,215087890.5,215091557,215098890,215106223,215113556,215117222.5
7334,215120889.0,215128223,215135557,215142891,215146558.0,215150225,215157559,215164893,215172227,215175894.0
7335,215179561.0,215186896,215194231,215201566,215205233.5,215208901,215216236,215223571,215230906,215234573.5
7336,215238241.0,215245577,215252913,215260249,215263917.0,215267585,215274921,215282257,215289593,215293261.0
7337,215296929.0,215304266,215311603,215318940,215322608.5,215326277,215333614,215340951,215348288,215351956.5
7338,215355625.0,215362963,215370301,215377639,215381308.0,215384977,215392315,215399653,215406991,215410660.0
7339,215414329.0,215421668,215429007,215436346,215440015.5,215443685,215451024,215458363,215465702,215469371.5
7340,215473041.0,215480381,215487721,215495061,215498731.0,215502401,215509741,215517081,215524421,215528091.0
7341,215531761.0,215539102,215546443,215553784,215557454.5,215561125,215568466,215575807,215583148,215586818.5
7342,215590489.0,215597831,215605173,215612515,215616186.0,215619857,215627199,215634541,215641883,215645554.0
7343,215649225.0,215656568,215663911,215671254,215674925.5,215678597,215685940,215693283,215700626,215704297.5
7344,215707969.0,215715313,215722657,215730001,215733673.0,215737345,215744689,215752033,215759377,215763049.0
7345,215766721.0,215774066,215781411,215788756,215792428.5,215796101,215803446,215810791,215818136,215821808.5
7346,215825481.0,215832827,215840173,215847519,215851192.0,215854865,215862211,215869557,215876903,215880576.0
7347,215884249.0,215891596,215898943,215906290,215909963.5,215913637,215920984,215928331,215935678,215939351.5
7348,215943025.0,215950373,215957721,215965069,215968743.0,215972417,215979765,215987113,215994461,215998135.0
7349,216001809.0,216009158,216016507,216023856,216027530.5,216031205,216038554,216045903,216053252,216056926.5
7350,216060601.0,216067951,216075301,216082651,216086326.0,216090001,216097351,216104701,216112051,216115726.0
7351,216119401.0,216126752,216134103,216141454,216145129.5,216148805,216156156,216163507,216170858,216174533.5
7352,216178209.0,216185561,216192913,216200265,216203941.0,216207617,216214969,216222321,216229673,216233349.0
7353,216237025.0,216244378,216251731,216259084,216262760.5,216266437,216273790,216281143,216288496,216292172.5
7354,216295849.0,216303203,216310557,216317911,216321588.0,216325265,216332619,216339973,216347327,216351004.0
7355,216354681.0,216362036,216369391,216376746,216380423.5,216384101,216391456,216398811,216406166,216409843.5
7356,216413521.0,216420877,216428233,216435589,216439267.0,216442945,216450301,216457657,216465013,216468691.0
7357,216472369.0,216479726,216487083,216494440,216498118.5,216501797,216509154,216516511,216523868,216527546.5
7358,216531225.0,216538583,216545941,216553299,216556978.0,216560657,216568015,216575373,216582731,216586410.0
7359,216590089.0,216597448,216604807,216612166,216615845.5,216619525,216626884,216634243,216641602,216645281.5
7360,216648961.0,216656321,216663681,216671041,216674721.0,216678401,216685761,216693121,216700481,216704161.0
7361,216707841.0,216715202,216722563,216729924,216733604.5,216737285,216744646,216752007,216759368,216763048.5
7362,216766729.0,216774091,216781453,216788815,216792496.0,216796177,216803539,216810901,216818263,216821944.0
7363,216825625.0,216832988,216840351,216847714,216851395.5,216855077,216862440,216869803,216877166,216880847.5
7364,216884529.0,216891893,216899257,216906621,216910303.0,216913985,216921349,216928713,216936077,216939759.0
7365,216943441.0,216950806,216958171,216965536,216969218.5,216972901,216980266,216987631,216994996,216998678.5
7366,217002361.0,217009727,217017093,217024459,217028142.0,217031825,217039191,217046557,217053923,217057606.0
7367,217061289.0,217068656,217076023,217083390,217087073.5,217090757,217098124,217105491,217112858,217116541.5
7368,217120225.0,217127593,217134961,217142329,217146013.0,217149697,217157065,217164433,217171801,217175485.0
7369,217179169.0,217186538,217193907,217201276,217204960.5,217208645,217216014,217223383,217230752,217234436.5
7370,217238121.0,217245491,217252861,217260231,217263916.0,217267601,217274971,217282341,217289711,217293396.0
7371,217297081.0,217304452,217311823,217319194,217322879.5,217326565,217333936,217341307,217348678,217352363.5
7372,217356049.0,217363421,217370793,217378165,217381851.0,217385537,217392909,217400281,217407653,217411339.0
7373,217415025.0,217422398,217429771,217437144,217440830.5,217444517,217451890,217459263,217466636,217470322.5
7374,217474009.0,217481383,217488757,217496131,217499818.0,217503505,217510879,217518253,217525627,217529314.0
7375,217533001.0,217540376,217547751,217555126,217558813.5,217562501,217569876,217577251,217584626,217588313.5
7376,217592001.0,217599377,217606753,217614129,217617817.0,217621505,217628881,217636257,217643633,217647321.0
7377,217651009.0,217658386,217665763,217673140,217676828.5,217680517,217687894,217695271,217702648,217706336.5
7378,217710025.0,217717403,217724781,217732159,217735848.0,217739537,217746915,217754293,217761671,217765360.0
7379,217769049.0,217776428,217783807,217791186,217794875.5,217798565,217805944,217813323,217820702,217824391.5
7380,217828081.0,217835461,217842841,217850221,217853911.0,217857601,217864981,217872361,217879741,217883431.0
7381,217887121.0,217894502,217901883,217909264,217912954.5,217916645,217924026,217931407,217938788,217942478.5
7382,217946169.0,217953551,217960933,217968315,217972006.0,217975697,217983079,217990461,217997843,218001534.0
7383,218005225.0,218012608,218019991,218027374,218031065.5,218034757,218042140,218049523,218056906,218060597.5
7384,218064289.0,218071673,218079057,218086441,218090133.0,218093825,218101209,218108593,218115977,218119669.0
7385,218123361.0,218130746,218138131,218145516,218149208.5,218152901,218160286,218167671,218175056,218178748.5
7386,218182441.0,218189827,218197213,218204599,218208292.0,218211985,218219371,218226757,218234143,218237836.0
7387,218241529.0,218248916,218256303,218263690,218267383.5,218271077,218278464,218285851,218293238,218296931.5
7388,218300625.0,218308013,218315401,218322789,218326483.0,218330177,218337565,218344953,218352341,218356035.0
7389,218359729.0,218367118,218374507,218381896,218385590.5,218389285,218396674,218404063,218411452,218415146.5
7390,218418841.0,218426231,218433621,218441011,218444706.0,218448401,218455791,218463181,218470571,218474266.0
7391,218477961.0,218485352,218492743,218500134,218503829.5,218507525,218514916,218522307,218529698,218533393.5
7392,218537089.0,218544481,218551873,218559265,218562961.0,218566657,218574049,218581441,218588833,218592529.0
7393,218596225.0,218603618,218611011,218618404,218622100.5,218625797,218633190,218640583,218647976,218651672.5
7394,218655369.0,218662763,218670157,218677551,218681248.0,218684945,218692339,218699733,218707127,218710824.0
7395,218714521.0,218721916,218729311,218736706,218740403.5,218744101,218751496,218758891,218766286,218769983.5
7396,218773681.0,218781077,218788473,218795869,218799567.0,218803265,218810661,218818057,218825453,218829151.0
7397,218832849.0,218840246,218847643,218855040,218858738.5,218862437,218869834,218877231,218884628,218888326.5
7398,218892025.0,218899423,218906821,218914219,218917918.0,218921617,218929015,218936413,218943811,218947510.0
7399,218951209.0,218958608,218966007,218973406,218977105.5,218980805,218988204,218995603,219003002,219006701.5
7400,219010401.0,219017801,219025201,219032601,219036301.0,219040001,219047401,219054801,219062201,219065901.0
7401,219069601.0,219077002,219084403,219091804,219095504.5,219099205,219106606,219114007,219121408,219125108.5
7402,219128809.0,219136211,219143613,219151015,219154716.0,219158417,219165819,219173221,219180623,219184324.0
7403,219188025.0,219195428,219202831,219210234,219213935.5,219217637,219225040,219232443,219239846,219243547.5
7404,219247249.0,219254653,219262057,219269461,219273163.0,219276865,219284269,219291673,219299077,219302779.0
7405,219306481.0,219313886,219321291,219328696,219332398.5,219336101,219343506,219350911,219358316,219362018.5
7406,219365721.0,219373127,219380533,219387939,219391642.0,219395345,219402751,219410157,219417563,219421266.0
7407,219424969.0,219432376,219439783,219447190,219450893.5,219454597,219462004,219469411,219476818,219480521.5
7408,219484225.0,219491633,219499041,219506449,219510153.0,219513857,219521265,219528673,219536081,219539785.0
7409,219543489.0,219550898,219558307,219565716,219569420.5,219573125,219580534,219587943,219595352,219599056.5
7410,219602761.0,219610171,219617581,219624991,219628696.0,219632401,219639811,219647221,219654631,219658336.0
7411,219662041.0,219669452,219676863,219684274,219687979.5,219691685,219699096,219706507,219713918,219717623.5
7412,219721329.0,219728741,219736153,219743565,219747271.0,219750977,219758389,219765801,219773213,219776919.0
7413,219780625.0,219788038,219795451,219802864,219806570.5,219810277,219817690,219825103,219832516,219836222.5
7414,219839929.0,219847343,219854757,219862171,219865878.0,219869585,219876999,219884413,219891827,219895534.0
7415,219899241.0,219906656,219914071,219921486,219925193.5,219928901,219936316,219943731,219951146,219954853.5
7416,219958561.0,219965977,219973393,219980809,219984517.0,219988225,219995641,220003057,220010473,220014181.0
7417,220017889.0,220025306,220032723,220040140,220043848.5,220047557,220054974,220062391,220069808,220073516.5
7418,220077225.0,220084643,220092061,220099479,220103188.0,220106897,220114315,220121733,220129151,220132860.0
7419,220136569.0,220143988,220151407,220158826,220162535.5,220166245,220173664,220181083,220188502,220192211.5
7420,220195921.0,220203341,220210761,220218181,220221891.0,220225601,220233021,220240441,220247861,220251571.0
7421,220255281.0,220262702,220270123,220277544,220281254.5,220284965,220292386,220299807,220307228,220310938.5
7422,220314649.0,220322071,220329493,220336915,220340626.0,220344337,220351759,220359181,220366603,220370314.0
7423,220374025.0,220381448,220388871,220396294,220400005.5,220403717,220411140,220418563,220425986,220429697.5
7424,220433409.0,220440833,220448257,220455681,220459393.0,220463105,220470529,220477953,220485377,220489089.0
7425,220492801.0,220500226,220507651,220515076,220518788.5,220522501,220529926,220537351,220544776,220548488.5
7426,220552201.0,220559627,220567053,220574479,220578192.0,220581905,220589331,220596757,220604183,220607896.0
7427,220611609.0,220619036,220626463,220633890,220637603.5,220641317,220648744,220656171,220663598,220667311.5
7428,220671025.0,220678453,220685881,220693309,220697023.0,220700737,220708165,220715593,220723021,220726735.0
7429,220730449.0,220737878,220745307,220752736,220756450.5,220760165,220767594,220775023,220782452,220786166.5
7430,220789881.0,220797311,220804741,220812171,220815886.0,220819601,220827031,220834461,220841891,220845606.0
7431,220849321.0,220856752,220864183,220871614,220875329.5,220879045,220886476,220893907,220901338,220905053.5
7432,220908769.0,220916201,220923633,220931065,220934781.0,220938497,220945929,220953361,220960793,220964509.0
7433,220968225.0,220975658,220983091,220990524,220994240.5,220997957,221005390,221012823,221020256,221023972.5
7434,221027689.0,221035123,221042557,221049991,221053708.0,221057425,221064859,221072293,221079727,221083444.0
7435,221087161.0,221094596,221102031,221109466,221113183.5,221116901,221124336,221131771,221139206,221142923.5
7436,221146641.0,221154077,221161513,221168949,221172667.0,221176385,221183821,221191257,221198693,221202411.0
7437,221206129.0,221213566,221221003,221228440,221232158.5,221235877,221243314,221250751,221258188,221261906.5
7438,221265625.0,221273063,221280501,221287939,221291658.0,221295377,221302815,221310253,221317691,221321410.0
7439,221325129.0,221332568,221340007,221347446,221351165.5,221354885,221362324,221369763,221377202,221380921.5
7440,221384641.0,221392081,221399521,221406961,221410681.0,221414401,221421841,221429281,221436721,221440441.0
7441,221444161.0,221451602,221459043,221466484,221470204.5,221473925,221481366,221488807,221496248,221499968.5
7442,221503689.0,221511131,221518573,221526015,221529736.0,221533457,221540899,221548341,221555783,221559504.0
7443,221563225.0,221570668,221578111,221585554,221589275.5,221592997,221600440,221607883,221615326,221619047.5
7444,221622769.0,221630213,221637657,221645101,221648823.0,221652545,221659989,221667433,221674877,221678599.0
7445,221682321.0,221689766,221697211,221704656,221708378.5,221712101,221719546,221726991,221734436,221738158.5
7446,221741881.0,221749327,221756773,221764219,221767942.0,221771665,221779111,221786557,221794003,221797726.0
7447,221801449.0,221808896,221816343,221823790,221827513.5,221831237,221838684,221846131,221853578,221857301.5
7448,221861025.0,221868473,221875921,221883369,221887093.0,221890817,221898265,221905713,221913161,221916885.0
7449,221920609.0,221928058,221935507,221942956,221946680.5,221950405,221957854,221965303,221972752,221976476.5
7450,221980201.0,221987651,221995101,222002551,222006276.0,222010001,222017451,222024901,222032351,222036076.0
7451,222039801.0,222047252,222054703,222062154,222065879.5,222069605,222077056,222084507,222091958,222095683.5
7452,222099409.0,222106861,222114313,222121765,222125491.0,222129217,222136669,222144121,222151573,222155299.0
7453,222159025.0,222166478,222173931,222181384,222185110.5,222188837,222196290,222203743,222211196,222214922.5
7454,222218649.0,222226103,222233557,222241011,222244738.0,222248465,222255919,222263373,222270827,222274554.0
7455,222278281.0,222285736,222293191,222300646,222304373.5,222308101,222315556,222323011,222330466,222334193.5
7456,222337921.0,222345377,222352833,222360289,222364017.0,222367745,222375201,222382657,222390113,222393841.0
7457,222397569.0,222405026,222412483,222419940,222423668.5,222427397,222434854,222442311,222449768,222453496.5
7458,222457225.0,222464683,222472141,222479599,222483328.0,222487057,222494515,222501973,222509431,222513160.0
7459,222516889.0,222524348,222531807,222539266,222542995.5,222546725,222554184,222561643,222569102,222572831.5
7460,222576561.0,222584021,222591481,222598941,222602671.0,222606401,222613861,222621321,222628781,222632511.0
7461,222636241.0,222643702,222651163,222658624,222662354.5,222666085,222673546,222681007,222688468,222692198.5
7462,222695929.0,222703391,222710853,222718315,222722046.0,222725777,222733239,222740701,222748163,222751894.0
7463,222755625.0,222763088,222770551,222778014,222781745.5,222785477,222792940,222800403,222807866,222811597.5
7464,222815329.0,222822793,222830257,222837721,222841453.0,222845185,222852649,222860113,222867577,222871309.0
7465,222875041.0,222882506,222889971,222897436,222901168.5,222904901,222912366,222919831,222927296,222931028.5
7466,222934761.0,222942227,222949693,222957159,222960892.0,222964625,222972091,222979557,222987023,222990756.0
7467,222994489.0,223001956,223009423,223016890,223020623.5,223024357,223031824,223039291,223046758,223050491.5
7468,223054225.0,223061693,223069161,223076629,223080363.0,223084097,223091565,223099033,223106501,223110235.0
7469,223113969.0,223121438,223128907,223136376,223140110.5,223143845,223151314,223158783,223166252,223169986.5
7470,223173721.0,223181191,223188661,223196131,223199866.0,223203601,223211071,223218541,223226011,223229746.0
7471,223233481.0,223240952,223248423,223255894,223259629.5,223263365,223270836,223278307,223285778,223289513.5
7472,223293249.0,223300721,223308193,223315665,223319401.0,223323137,223330609,223338081,223345553,223349289.0
7473,223353025.0,223360498,223367971,223375444,223379180.5,223382917,223390390,223397863,223405336,223409072.5
7474,223412809.0,223420283,223427757,223435231,223438968.0,223442705,223450179,223457653,223465127,223468864.0
7475,223472601.0,223480076,223487551,223495026,223498763.5,223502501,223509976,223517451,223524926,223528663.5
7476,223532401.0,223539877,223547353,223554829,223558567.0,223562305,223569781,223577257,223584733,223588471.0
7477,223592209.0,223599686,223607163,223614640,223618378.5,223622117,223629594,223637071,223644548,223648286.5
7478,223652025.0,223659503,223666981,223674459,223678198.0,223681937,223689415,223696893,223704371,223708110.0
7479,223711849.0,223719328,223726807,223734286,223738025.5,223741765,223749244,223756723,223764202,223767941.5
7480,223771681.0,223779161,223786641,223794121,223797861.0,223801601,223809081,223816561,223824041,223827781.0
7481,223831521.0,223839002,223846483,223853964,223857704.5,223861445,223868926,223876407,223883888,223887628.5
7482,223891369.0,223898851,223906333,223913815,223917556.0,223921297,223928779,223936261,223943743,223947484.0
7483,223951225.0,223958708,223966191,223973674,223977415.5,223981157,223988640,223996123,224003606,224007347.5
7484,224011089.0,224018573,224026057,224033541,224037283.0,224041025,224048509,224055993,224063477,224067219.0
7485,224070961.0,224078446,224085931,224093416,224097158.5,224100901,224108386,224115871,224123356,224127098.5
7486,224130841.0,224138327,224145813,224153299,224157042.0,224160785,224168271,224175757,224183243,224186986.0
7487,224190729.0,224198216,224205703,224213190,224216933.5,224220677,224228164,224235651,224243138,224246881.5
7488,224250625.0,224258113,224265601,224273089,224276833.0,224280577,224288065,224295553,224303041,224306785.0
7489,224310529.0,224318018,224325507,224332996,224336740.5,224340485,224347974,224355463,224362952,224366696.5
7490,224370441.0,224377931,224385421,224392911,224396656.0,224400401,224407891,224415381,224422871,224426616.0
7491,224430361.0,224437852,224445343,224452834,224456579.5,224460325,224467816,224475307,224482798,224486543.5
7492,224490289.0,224497781,224505273,224512765,224516511.0,224520257,224527749,224535241,224542733,224546479.0
7493,224550225.0,224557718,224565211,224572704,224576450.5,224580197,224587690,224595183,224602676,224606422.5
7494,224610169.0,224617663,224625157,224632651,224636398.0,224640145,224647639,224655133,224662627,224666374.0
7495,224670121.0,224677616,224685111,224692606,224696353.5,224700101,224707596,224715091,224722586,224726333.5
7496,224730081.0,224737577,224745073,224752569,224756317.0,224760065,224767561,224775057,224782553,224786301.0
7497,224790049.0,224797546,224805043,224812540,224816288.5,224820037,224827534,224835031,224842528,224846276.5
7498,224850025.0,224857523,224865021,224872519,224876268.0,224880017,224887515,224895013,224902511,224906260.0
7499,224910009.0,224917508,224925007,224932506,224936255.5,224940005,224947504,224955003,224962502,224966251.5
7500,224970001.0,224977501,224985001,224992501,224996251.0,225000001,225007501,225015001,225022501,225026251.0
7501,225030001.0,225037502,225045003,225052504,225056254.5,225060005,225067506,225075007,225082508,225086258.5
7502,225090009.0,225097511,225105013,225112515,225116266.0,225120017,225127519,225135021,225142523,225146274.0
7503,225150025.0,225157528,225165031,225172534,225176285.5,225180037,225187540,225195043,225202546,225206297.5
7504,225210049.0,225217553,225225057,225232561,225236313.0,225240065,225247569,225255073,225262577,225266329.0
7505,225270081.0,225277586,225285091,225292596,225296348.5,225300101,225307606,225315111,225322616,225326368.5
7506,225330121.0,225337627,225345133,225352639,225356392.0,225360145,225367651,225375157,225382663,225386416.0
7507,225390169.0,225397676,225405183,225412690,225416443.5,225420197,225427704,225435211,225442718,225446471.5
7508,225450225.0,225457733,225465241,225472749,225476503.0,225480257,225487765,225495273,225502781,225506535.0
7509,225510289.0,225517798,225525307,225532816,225536570.5,225540325,225547834,225555343,225562852,225566606.5
7510,225570361.0,225577871,225585381,225592891,225596646.0,225600401,225607911,225615421,225622931,225626686.0
7511,225630441.0,225637952,225645463,225652974,225656729.5,225660485,225667996,225675507,225683018,225686773.5
7512,225690529.0,225698041,225705553,225713065,225716821.0,225720577,225728089,225735601,225743113,225746869.0
7513,225750625.0,225758138,225765651,225773164,225776920.5,225780677,225788190,225795703,225803216,225806972.5
7514,225810729.0,225818243,225825757,225833271,225837028.0,225840785,225848299,225855813,225863327,225867084.0
7515,225870841.0,225878356,225885871,225893386,225897143.5,225900901,225908416,225915931,225923446,225927203.5
7516,225930961.0,225938477,225945993,225953509,225957267.0,225961025,225968541,225976057,225983573,225987331.0
7517,225991089.0,225998606,226006123,226013640,226017398.5,226021157,226028674,226036191,226043708,226047466.5
7518,226051225.0,226058743,226066261,226073779,226077538.0,226081297,226088815,226096333,226103851,226107610.0
7519,226111369.0,226118888,226126407,226133926,226137685.5,226141445,226148964,226156483,226164002,226167761.5
7520,226171521.0,226179041,226186561,226194081,226197841.0,226201601,226209121,226216641,226224161,226227921.0
7521,226231681.0,226239202,226246723,226254244,226258004.5,226261765,226269286,226276807,226284328,226288088.5
7522,226291849.0,226299371,226306893,226314415,226318176.0,226321937,226329459,226336981,226344503,226348264.0
7523,226352025.0,226359548,226367071,226374594,226378355.5,226382117,226389640,226397163,226404686,226408447.5
7524,226412209.0,226419733,226427257,226434781,226438543.0,226442305,226449829,226457353,226464877,226468639.0
7525,226472401.0,226479926,226487451,226494976,226498738.5,226502501,226510026,226517551,226525076,226528838.5
7526,226532601.0,226540127,226547653,226555179,226558942.0,226562705,226570231,226577757,226585283,226589046.0
7527,226592809.0,226600336,226607863,226615390,226619153.5,226622917,226630444,226637971,226645498,226649261.5
7528,226653025.0,226660553,226668081,226675609,226679373.0,226683137,226690665,226698193,226705721,226709485.0
7529,226713249.0,226720778,226728307,226735836,226739600.5,226743365,226750894,226758423,226765952,226769716.5
7530,226773481.0,226781011,226788541,226796071,226799836.0,226803601,226811131,226818661,226826191,226829956.0
7531,226833721.0,226841252,226848783,226856314,226860079.5,226863845,226871376,226878907,226886438,226890203.5
7532,226893969.0,226901501,226909033,226916565,226920331.0,226924097,226931629,226939161,226946693,226950459.0
7533,226954225.0,226961758,226969291,226976824,226980590.5,226984357,226991890,226999423,227006956,227010722.5
7534,227014489.0,227022023,227029557,227037091,227040858.0,227044625,227052159,227059693,227067227,227070994.0
7535,227074761.0,227082296,227089831,227097366,227101133.5,227104901,227112436,227119971,227127506,227131273.5
7536,227135041.0,227142577,227150113,227157649,227161417.0,227165185,227172721,227180257,227187793,227191561.0
7537,227195329.0,227202866,227210403,227217940,227221708.5,227225477,227233014,227240551,227248088,227251856.5
7538,227255625.0,227263163,227270701,227278239,227282008.0,227285777,227293315,227300853,227308391,227312160.0
7539,227315929.0,227323468,227331007,227338546,227342315.5,227346085,227353624,227361163,227368702,227372471.5
7540,227376241.0,227383781,227391321,227398861,227402631.0,227406401,227413941,227421481,227429021,227432791.0
7541,227436561.0,227444102,227451643,227459184,227462954.5,227466725,227474266,227481807,227489348,227493118.5
7542,227496889.0,227504431,227511973,227519515,227523286.0,227527057,227534599,227542141,227549683,227553454.0
7543,227557225.0,227564768,227572311,227579854,227583625.5,227587397,227594940,227602483,227610026,227613797.5
7544,227617569.0,227625113,227632657,227640201,227643973.0,227647745,227655289,227662833,227670377,227674149.0
7545,227677921.0,227685466,227693011,227700556,227704328.5,227708101,227715646,227723191,227730736,227734508.5
7546,227738281.0,227745827,227753373,227760919,227764692.0,227768465,227776011,227783557,227791103,227794876.0
7547,227798649.0,227806196,227813743,227821290,227825063.5,227828837,227836384,227843931,227851478,227855251.5
7548,227859025.0,227866573,227874121,227881669,227885443.0,227889217,227896765,227904313,227911861,227915635.0
7549,227919409.0,227926958,227934507,227942056,227945830.5,227949605,227957154,227964703,227972252,227976026.5
7550,227979801.0,227987351,227994901,228002451,228006226.0,228010001,228017551,228025101,228032651,228036426.0
7551,228040201.0,228047752,228055303,228062854,228066629.5,228070405,228077956,228085507,228093058,228096833.5
7552,228100609.0,228108161,228115713,228123265,228127041.0,228130817,228138369,228145921,228153473,228157249.0
7553,228161025.0,228168578,228176131,228183684,228187460.5,228191237,228198790,228206343,228213896,228217672.5
7554,228221449.0,228229003,228236557,228244111,228247888.0,228251665,228259219,228266773,228274327,228278104.0
7555,228281881.0,228289436,228296991,228304546,228308323.5,228312101,228319656,228327211,228334766,228338543.5
7556,228342321.0,228349877,228357433,228364989,228368767.0,228372545,228380101,228387657,228395213,228398991.0
7557,228402769.0,228410326,228417883,228425440,228429218.5,228432997,228440554,228448111,228455668,228459446.5
